file_stem,hardware_source,pair_type,role_a,role_b,image_a_path,image_a_sha256,image_b_path,image_b_sha256,original_size,model_input_size,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence
arabic-NF-1003,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/arabic-NF-1003.jpg,5708f12553d259ad89212cc4804c6914da52886045f68f1a7c3fcbb81b7d724c,train/bonafide/huawei/arabic-NF-1003.jpg,17df6bc73bc6495233ee89dd7004fa9f7af97a1eb57ad113b17125e7f5935506,"(3190, 1963)","(416, 256)",0.9851703643798828,0.9959602355957031,0.010789871215820312,0.1726488620042801,0.09003245085477829,0.0826164111495018
arabic-NF-1003,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/arabic-NF-1003.jpg,af8c3b5699d5e96a55f238c22d3943defbf8bca410b33864e224a5d237e5bda5,train/attack/digital_2/huawei/arabic-NF-1003.jpg,5708f12553d259ad89212cc4804c6914da52886045f68f1a7c3fcbb81b7d724c,"(3190, 1963)","(416, 256)",0.9119184017181396,0.976591169834137,0.06467276811599731,0.41997072100639343,0.21728575229644775,0.20268496870994568
arabic-NF-1003,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/arabic-NF-1003.jpg,32b68ddf147d3921ddf34ffae87bcd9d24894125d2adf72292e4bbe1c9efb928,train/bonafide/iphone15pro/arabic-NF-1003.jpg,3ccb03ffeed76cdfce10a364c80a7143eb18052d773323929fb9b61c00b17241,"(2797, 1768)","(404, 256)",0.8940949440002441,0.9678246974945068,0.0737297534942627,0.46022897958755493,0.25367745757102966,0.20655152201652527
arabic-NF-1003,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/arabic-NF-1003.jpg,f3fd6e5859d9c5225fb1b98587c6945015409bc418fd1a284dab5db8d31768aa,train/bonafide/iphone15pro/arabic-NF-1003.jpg,3ccb03ffeed76cdfce10a364c80a7143eb18052d773323929fb9b61c00b17241,"(2797, 1768)","(404, 256)",0.9387152194976807,0.9834738969802856,0.04475867748260498,0.35012075304985046,0.18192660808563232,0.16819414496421814
arabic-NF-1003,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/arabic-NF-1003.jpg,32b68ddf147d3921ddf34ffae87bcd9d24894125d2adf72292e4bbe1c9efb928,train/attack/digital_2/iphone15pro/arabic-NF-1003.jpg,f3fd6e5859d9c5225fb1b98587c6945015409bc418fd1a284dab5db8d31768aa,"(2797, 1768)","(404, 256)",0.9414154291152954,0.9826505780220032,0.041235148906707764,0.3423311412334442,0.18645010888576508,0.15588103234767914
arabic-NF-1003,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/arabic-NF-1003.jpg,f5b516ec803a9e3d3658cab337fbdfab322a731411db2e2b47656d83e9f4c428,train/bonafide/scan/arabic-NF-1003.jpg,f74ec9b42c1adf4a4e7af34961cd2221b33ca555a5d050ff63d0c438d87ab983,"(2001, 1244)","(411, 256)",0.9296401739120483,0.9785987734794617,0.04895859956741333,0.3753555715084076,0.20697709918022156,0.16837847232818604
arabic-NF-1003,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/arabic-NF-1003.jpg,8e3fdc3b464cb096259ca30bcedb4e5682dae3c1c33273c67c1e10781e92dd1f,train/bonafide/scan/arabic-NF-1003.jpg,f74ec9b42c1adf4a4e7af34961cd2221b33ca555a5d050ff63d0c438d87ab983,"(2001, 1244)","(411, 256)",0.9568622708320618,0.9879117012023926,0.03104943037033081,0.30095747113227844,0.1635345220565796,0.13742294907569885
arabic-NF-1003,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/arabic-NF-1003.jpg,f5b516ec803a9e3d3658cab337fbdfab322a731411db2e2b47656d83e9f4c428,train/attack/digital_2/scan/arabic-NF-1003.jpg,8e3fdc3b464cb096259ca30bcedb4e5682dae3c1c33273c67c1e10781e92dd1f,"(2001, 1244)","(411, 256)",0.9450221061706543,0.9866280555725098,0.04160594940185547,0.33568236231803894,0.1694973111152649,0.16618505120277405
arabic-NF-1012,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/arabic-NF-1012.jpg,b1ad31c4d3cf69b9d1fa7a981beb39ecd213597ee03c26e16724741ce8d8333a,train/bonafide/huawei/arabic-NF-1012.jpg,578505d28608ab5b04216e8b81bea0498a882d9855b665c3a4555581c60acc76,"(3183, 1965)","(414, 256)",0.9266983270645142,0.9827044010162354,0.05600607395172119,0.38654693961143494,0.1914006471633911,0.19514629244804382
arabic-NF-1012,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/arabic-NF-1012.jpg,e8d76614392f4d34d9f73e6b8011341a2c1236a05531c26aa72bc96479f29749,train/bonafide/huawei/arabic-NF-1012.jpg,578505d28608ab5b04216e8b81bea0498a882d9855b665c3a4555581c60acc76,"(3183, 1965)","(414, 256)",0.9612330198287964,0.9895012974739075,0.028268277645111084,0.2793676555156708,0.14732301235198975,0.13204464316368103
arabic-NF-1012,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/arabic-NF-1012.jpg,b1ad31c4d3cf69b9d1fa7a981beb39ecd213597ee03c26e16724741ce8d8333a,train/attack/digital_2/huawei/arabic-NF-1012.jpg,e8d76614392f4d34d9f73e6b8011341a2c1236a05531c26aa72bc96479f29749,"(3183, 1965)","(414, 256)",0.9097170829772949,0.9749083518981934,0.06519126892089844,0.42602360248565674,0.2247898131608963,0.20123378932476044
arabic-NF-1012,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/arabic-NF-1012.jpg,6e516e5961223ff8cfa18ffa4f7b1dbae2fa615d4134ca5b4af8aad7feb79df9,train/bonafide/iphone15pro/arabic-NF-1012.jpg,20d4980a4426484473e6498bcf60cf58876e087fe4b5a1cf5dacaec85fe0a2f2,"(2793, 1759)","(406, 256)",0.9023058414459229,0.9760097861289978,0.07370394468307495,0.44451871514320374,0.2218112051486969,0.22270750999450684
arabic-NF-1012,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/arabic-NF-1012.jpg,0b7bc1ca3f006401aa6a7bb6b466ebb8e826983a385529d3b5a12be7d844cb0a,train/bonafide/iphone15pro/arabic-NF-1012.jpg,20d4980a4426484473e6498bcf60cf58876e087fe4b5a1cf5dacaec85fe0a2f2,"(2793, 1759)","(406, 256)",0.9555939435958862,0.9886564016342163,0.03306245803833008,0.2980157732963562,0.15062543749809265,0.14739033579826355
arabic-NF-1012,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/arabic-NF-1012.jpg,6e516e5961223ff8cfa18ffa4f7b1dbae2fa615d4134ca5b4af8aad7feb79df9,train/attack/digital_2/iphone15pro/arabic-NF-1012.jpg,0b7bc1ca3f006401aa6a7bb6b466ebb8e826983a385529d3b5a12be7d844cb0a,"(2793, 1759)","(406, 256)",0.9097016453742981,0.9764841198921204,0.06678247451782227,0.4276908040046692,0.2195478081703186,0.20814299583435059
arabic-NF-1012,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/arabic-NF-1012.jpg,e95de51e8de1853c90b9faf3f1a4a65786334f840ccf587a66d6d3853bb2fdd0,train/bonafide/scan/arabic-NF-1012.jpg,4575b046622ace78e18bb38847deeba4f01195724d539c322f04c7c262ac55ad,"(1998, 1243)","(411, 256)",0.9264132976531982,0.9803403615951538,0.053927063941955566,0.38545548915863037,0.20191918313503265,0.18353630602359772
arabic-NF-1012,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/arabic-NF-1012.jpg,501354379147d3e519a9c4a694d084a5040b14b06e56a8eb76f8b0181e25f00f,train/bonafide/scan/arabic-NF-1012.jpg,4575b046622ace78e18bb38847deeba4f01195724d539c322f04c7c262ac55ad,"(1998, 1243)","(411, 256)",0.9760923385620117,0.9948053956031799,0.018713057041168213,0.21871472895145416,0.10257875174283981,0.11613597720861435
arabic-NF-1012,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/arabic-NF-1012.jpg,e95de51e8de1853c90b9faf3f1a4a65786334f840ccf587a66d6d3853bb2fdd0,train/attack/digital_2/scan/arabic-NF-1012.jpg,501354379147d3e519a9c4a694d084a5040b14b06e56a8eb76f8b0181e25f00f,"(1998, 1243)","(411, 256)",0.9365490078926086,0.9829732179641724,0.04642421007156372,0.35776013135910034,0.18644703924655914,0.1713130921125412
arabic-NF-1030,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/arabic-NF-1030.jpg,fd082e255d958894c13f210b74c7f613360a876211805bf4d9d64c8fd72f918a,train/bonafide/huawei/arabic-NF-1030.jpg,006a0a4bc493229847e14f23fe0f23a1ac1889aa201b8d4ec56cd9a83a4dfdbc,"(3181, 1962)","(415, 256)",0.9491206407546997,0.9853773713111877,0.03625673055648804,0.3190414011478424,0.17121264338493347,0.14782875776290894
arabic-NF-1030,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/arabic-NF-1030.jpg,1f25c2793d6b9098da7261b3e5150f7f110a42adb6420c4133b09f7470ef7395,train/bonafide/huawei/arabic-NF-1030.jpg,006a0a4bc493229847e14f23fe0f23a1ac1889aa201b8d4ec56cd9a83a4dfdbc,"(3181, 1962)","(415, 256)",0.9902780055999756,0.9975370168685913,0.007259011268615723,0.14027954638004303,0.07062581926584244,0.06965372711420059
arabic-NF-1030,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/arabic-NF-1030.jpg,fd082e255d958894c13f210b74c7f613360a876211805bf4d9d64c8fd72f918a,train/attack/digital_2/huawei/arabic-NF-1030.jpg,1f25c2793d6b9098da7261b3e5150f7f110a42adb6420c4133b09f7470ef7395,"(3181, 1962)","(415, 256)",0.9440643191337585,0.9842641949653625,0.040199875831604004,0.3350980579853058,0.1781342327594757,0.15696382522583008
arabic-NF-1030,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/arabic-NF-1030.jpg,eacb50cc67c3a47d1af08565218404628298103289565baf2991817e319b8bdd,train/bonafide/iphone15pro/arabic-NF-1030.jpg,29046ca04bd3065b08bcf8314eb8640adf6697c646dccd1e9fc3197230440c4c,"(2789, 1760)","(405, 256)",0.9462805390357971,0.9848426580429077,0.038562119007110596,0.327778697013855,0.1743449717760086,0.15343372523784637
arabic-NF-1030,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/arabic-NF-1030.jpg,a8ce66941c58dc17d5cf10f75d2e0b9e8efe7a1ade43f81bde46382d97f0fc79,train/bonafide/iphone15pro/arabic-NF-1030.jpg,29046ca04bd3065b08bcf8314eb8640adf6697c646dccd1e9fc3197230440c4c,"(2789, 1760)","(405, 256)",0.9500287175178528,0.9849958419799805,0.034967124462127686,0.3219585418701172,0.17546308040618896,0.14649546146392822
arabic-NF-1030,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/arabic-NF-1030.jpg,eacb50cc67c3a47d1af08565218404628298103289565baf2991817e319b8bdd,train/attack/digital_2/iphone15pro/arabic-NF-1030.jpg,a8ce66941c58dc17d5cf10f75d2e0b9e8efe7a1ade43f81bde46382d97f0fc79,"(2789, 1760)","(405, 256)",0.9431127309799194,0.9833921790122986,0.04027944803237915,0.3427150845527649,0.1859511137008667,0.1567639708518982
arabic-NF-1030,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/arabic-NF-1030.jpg,ff9f2fe62e2e8691542dd9ca260fe18f8fe51a58f2048d525b6024c5b5215bfb,train/bonafide/scan/arabic-NF-1030.jpg,68563d4417a80d88e3d1f00ae17375191df34a629cde22a8155b7a25813b0696,"(1994, 1247)","(409, 256)",0.96149742603302,0.9898539185523987,0.028356492519378662,0.2775058150291443,0.14245198667049408,0.1350538283586502
arabic-NF-1030,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/arabic-NF-1030.jpg,ce41d6671004930d1bf882a83be97fc90b571ab99791843bb9d6588e9657f2c5,train/bonafide/scan/arabic-NF-1030.jpg,68563d4417a80d88e3d1f00ae17375191df34a629cde22a8155b7a25813b0696,"(1994, 1247)","(409, 256)",0.9814838767051697,0.9954797029495239,0.013995826244354248,0.19296099245548248,0.0975453332066536,0.09541565924882889
arabic-NF-1030,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/arabic-NF-1030.jpg,ff9f2fe62e2e8691542dd9ca260fe18f8fe51a58f2048d525b6024c5b5215bfb,train/attack/digital_2/scan/arabic-NF-1030.jpg,ce41d6671004930d1bf882a83be97fc90b571ab99791843bb9d6588e9657f2c5,"(1994, 1247)","(409, 256)",0.9619243144989014,0.989333987236023,0.027409672737121582,0.2764320373535156,0.14756472408771515,0.12886731326580048
arabic-NF-1037,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/arabic-NF-1037.jpg,7186b485b27eeb441afa6109945f1c097076c2d411c85fa64650d72c4a9697ad,train/bonafide/huawei/arabic-NF-1037.jpg,5a818b980c38b1628dc5c0284f06b9d8c686f273ace2e3642c46652c580863a7,"(3033, 1889)","(411, 256)",0.8954907655715942,0.9681674838066101,0.07267671823501587,0.4572885036468506,0.25253885984420776,0.20474964380264282
arabic-NF-1037,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/arabic-NF-1037.jpg,f7aacdf787e243d4f4b4638216550cc18eb66ee36f0450a29c3607022066bc32,train/bonafide/huawei/arabic-NF-1037.jpg,5a818b980c38b1628dc5c0284f06b9d8c686f273ace2e3642c46652c580863a7,"(3033, 1889)","(411, 256)",0.9209461212158203,0.9756444692611694,0.05469834804534912,0.3979918956756592,0.22085939347743988,0.1771325021982193
arabic-NF-1037,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/arabic-NF-1037.jpg,7186b485b27eeb441afa6109945f1c097076c2d411c85fa64650d72c4a9697ad,train/attack/digital_2/huawei/arabic-NF-1037.jpg,f7aacdf787e243d4f4b4638216550cc18eb66ee36f0450a29c3607022066bc32,"(3033, 1889)","(411, 256)",0.9308215975761414,0.9802449941635132,0.049423396587371826,0.3720344603061676,0.1987845003604889,0.1732499599456787
arabic-NF-1037,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/arabic-NF-1037.jpg,2b96474e55aa3a7ec499ec0b0fb8ac0db675f6ea42964e4d212181dcd3600125,train/bonafide/iphone15pro/arabic-NF-1037.jpg,7ac00909cfc496f6feeebc22a2099c9039107b889e315cfa83fe398878f948fe,"(2626, 1604)","(419, 256)",0.8912295699119568,0.9683099389076233,0.0770803689956665,0.46681275963783264,0.2519519329071045,0.21486082673072815
arabic-NF-1037,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/arabic-NF-1037.jpg,0d4dcf2944d6a744bb0a78d00ce50b4254ada40d45ebc2149fe8d9056e3b7e29,train/bonafide/iphone15pro/arabic-NF-1037.jpg,7ac00909cfc496f6feeebc22a2099c9039107b889e315cfa83fe398878f948fe,"(2626, 1604)","(419, 256)",0.9062007665634155,0.972164511680603,0.0659637451171875,0.4383257329463959,0.23862874507904053,0.19969698786735535
arabic-NF-1037,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/arabic-NF-1037.jpg,2b96474e55aa3a7ec499ec0b0fb8ac0db675f6ea42964e4d212181dcd3600125,train/attack/digital_2/iphone15pro/arabic-NF-1037.jpg,0d4dcf2944d6a744bb0a78d00ce50b4254ada40d45ebc2149fe8d9056e3b7e29,"(2626, 1604)","(419, 256)",0.8946230411529541,0.9699259996414185,0.07530295848846436,0.46155989170074463,0.24659159779548645,0.21496829390525818
arabic-NF-1037,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/arabic-NF-1037.jpg,16ecca4937130d7f08a864d45095264f31bd8808deefdb503433cb831a59584c,train/bonafide/scan/arabic-NF-1037.jpg,25ae759d5155b981230b614e6bb48806af6d9ec1140ebb21ccbac2e0593b470e,"(1998, 1248)","(409, 256)",0.8868037462234497,0.966185450553894,0.07938170433044434,0.4761088192462921,0.2600928246974945,0.2160159945487976
arabic-NF-1037,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/arabic-NF-1037.jpg,02d6d0714cb69529b13e67a6f445561d9449177c4b6bf364c8191c2a8c82ff26,train/bonafide/scan/arabic-NF-1037.jpg,25ae759d5155b981230b614e6bb48806af6d9ec1140ebb21ccbac2e0593b470e,"(1998, 1248)","(409, 256)",0.9171086549758911,0.975053071975708,0.057944416999816895,0.40996795892715454,0.224747896194458,0.18522006273269653
arabic-NF-1037,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/arabic-NF-1037.jpg,16ecca4937130d7f08a864d45095264f31bd8808deefdb503433cb831a59584c,train/attack/digital_2/scan/arabic-NF-1037.jpg,02d6d0714cb69529b13e67a6f445561d9449177c4b6bf364c8191c2a8c82ff26,"(1998, 1248)","(409, 256)",0.9144582748413086,0.9754490852355957,0.06099081039428711,0.41476497054100037,0.22253084182739258,0.1922341287136078
arabic-NF-1040,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/arabic-NF-1040.jpg,6cb962b42d3fa09974152b9ac08f5910f67c17142ae41823800f0d359a415e31,train/bonafide/huawei/arabic-NF-1040.jpg,fccbf5c3c31988ed48c902230c028104c67c04ea6eeee7e9df13d2bf93f5875e,"(3192, 1969)","(415, 256)",0.9602789878845215,0.9890164136886597,0.028737425804138184,0.2824545204639435,0.14874176681041718,0.1337127536535263
arabic-NF-1040,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/arabic-NF-1040.jpg,787dbcf796b69ba3401d39008ecaed642450f8bd811094bb8f963c209618e91a,train/bonafide/huawei/arabic-NF-1040.jpg,fccbf5c3c31988ed48c902230c028104c67c04ea6eeee7e9df13d2bf93f5875e,"(3192, 1969)","(415, 256)",0.9526234865188599,0.9908996224403381,0.03827613592147827,0.30789148807525635,0.13525021076202393,0.17264127731323242
arabic-NF-1040,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/arabic-NF-1040.jpg,6cb962b42d3fa09974152b9ac08f5910f67c17142ae41823800f0d359a415e31,train/attack/digital_2/huawei/arabic-NF-1040.jpg,787dbcf796b69ba3401d39008ecaed642450f8bd811094bb8f963c209618e91a,"(3192, 1969)","(415, 256)",0.9339200258255005,0.9840800762176514,0.05016005039215088,0.3637253940105438,0.17979691922664642,0.1839284747838974
arabic-NF-1040,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/arabic-NF-1040.jpg,516c298522f280a924b6f07f1b224e0cdf5729db88ba59abd4e1d66225ca438c,train/bonafide/iphone15pro/arabic-NF-1040.jpg,feaa2822a40189738616f8f91dcb1ae2555ebb9c9dbd57b9f364d92ebc923e8f,"(2790, 1764)","(404, 256)",0.946354866027832,0.9847462773323059,0.03839141130447388,0.32820621132850647,0.17664460837841034,0.15156160295009613
arabic-NF-1040,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/arabic-NF-1040.jpg,9005961ea52c8e8d398f6911864f3d06fd828a7c631dfd952f5378d89ec2d55e,train/bonafide/iphone15pro/arabic-NF-1040.jpg,feaa2822a40189738616f8f91dcb1ae2555ebb9c9dbd57b9f364d92ebc923e8f,"(2790, 1764)","(404, 256)",0.9279385209083557,0.9821959733963013,0.05425745248794556,0.3900868892669678,0.19433088600635529,0.1957560032606125
arabic-NF-1040,iphone15pro,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/iphone15pro/arabic-NF-1040.jpg,516c298522f280a924b6f07f1b224e0cdf5729db88ba59abd4e1d66225ca438c,train/attack/digital_2/iphone15pro/arabic-NF-1040.jpg,9005961ea52c8e8d398f6911864f3d06fd828a7c631dfd952f5378d89ec2d55e,"(2790, 1764)","(404, 256)",0.9212669134140015,0.9815812706947327,0.0603143572807312,0.41180163621902466,0.2052607536315918,0.20654088258743286
arabic-NF-1040,scan,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/scan/arabic-NF-1040.jpg,510a485260ce19ee7434368c9a56a25a74307b3880b69ec84ccccf0d87290977,train/bonafide/scan/arabic-NF-1040.jpg,382e4f6701bbf76635db35ac2a830693481f9a0a993bfcb407768929de384964,"(2000, 1247)","(410, 256)",0.9570016860961914,0.9886272549629211,0.031625568866729736,0.2932758331298828,0.15083064138889313,0.14244519174098969
arabic-NF-1040,scan,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/scan/arabic-NF-1040.jpg,9e98a2c9bd028add1bade2357245ff261b9d4cf3ec063833fd3418944a40c1d9,train/bonafide/scan/arabic-NF-1040.jpg,382e4f6701bbf76635db35ac2a830693481f9a0a993bfcb407768929de384964,"(2000, 1247)","(410, 256)",0.9719622135162354,0.9941130876541138,0.022150874137878418,0.23698972165584564,0.1095595732331276,0.12743014842271805
arabic-NF-1040,scan,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/scan/arabic-NF-1040.jpg,510a485260ce19ee7434368c9a56a25a74307b3880b69ec84ccccf0d87290977,train/attack/digital_2/scan/arabic-NF-1040.jpg,9e98a2c9bd028add1bade2357245ff261b9d4cf3ec063833fd3418944a40c1d9,"(2000, 1247)","(410, 256)",0.9561742544174194,0.9887457489967346,0.032571494579315186,0.2963505685329437,0.15101459622383118,0.14533597230911255
arabic-NF-1045,huawei,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/huawei/arabic-NF-1045.jpg,b9f997b2229bbe56a240764e0ac200e028c064967361fad5a67b699e5ebb51ed,train/bonafide/huawei/arabic-NF-1045.jpg,b404cfff62d720f871aeac84b212f9d93160c1aacf24b6df0f8bdc8da5ecaf7d,"(3183, 1977)","(412, 256)",0.8687032461166382,0.9630122184753418,0.09430897235870361,0.5131849646568298,0.2735670506954193,0.23961791396141052
arabic-NF-1045,huawei,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/huawei/arabic-NF-1045.jpg,e39ef85e6d7be0760854b07e26bc8ef7902b861e63679732f03b3cdc6aff8b2e,train/bonafide/huawei/arabic-NF-1045.jpg,b404cfff62d720f871aeac84b212f9d93160c1aacf24b6df0f8bdc8da5ecaf7d,"(3183, 1977)","(412, 256)",0.8671072125434875,0.9604610204696655,0.09335380792617798,0.5155866742134094,0.2812890410423279,0.23429763317108154
arabic-NF-1045,huawei,digital_1_vs_digital_2,digital_1,digital_2,train/attack/digital_1/huawei/arabic-NF-1045.jpg,b9f997b2229bbe56a240764e0ac200e028c064967361fad5a67b699e5ebb51ed,train/attack/digital_2/huawei/arabic-NF-1045.jpg,e39ef85e6d7be0760854b07e26bc8ef7902b861e63679732f03b3cdc6aff8b2e,"(3183, 1977)","(412, 256)",0.917197585105896,0.9849740266799927,0.06777644157409668,0.4084276854991913,0.1771252453327179,0.2313024401664734
arabic-NF-1045,iphone15pro,digital_1_vs_bonafide,digital_1,bonafide,train/attack/digital_1/iphone15pro/arabic-NF-1045.jpg,b9742f7b0f88e2bcbea440c82dabdfbe6fcc681cabfd6f03faa2885339580ba5,train/bonafide/iphone15pro/arabic-NF-1045.jpg,5bd195ea24ebfd35045609f48c7d0482237db0979e56b9dbb72aabbe0d5157df,"(2766, 1771)","(399, 256)",0.8791426420211792,0.9672062397003174,0.08806359767913818,0.49632811546325684,0.26513972878456116,0.23118838667869568
arabic-NF-1045,iphone15pro,digital_2_vs_bonafide,digital_2,bonafide,train/attack/digital_2/iphone15pro/arabic-NF-1045.jpg,aa854761e97b894bcdc86a3345ea24b225abca5989f446c820696a228f9a0b37,train/bonafide/iphone15pro/arabic-NF-1045.jpg,5bd195ea24ebfd35045609f48c7d0482237db0979e56b9dbb72aabbe0d5157df,"(2766, 1771)","(399, 256)",0.8789636492729187,0.9676047563552856,0.08864110708236694,0.4936794936656952,0.25599589943885803,0.23768359422683716
