pair_id,file_stem,variant,hardware_source,altered_fields_unique,attack_image_path,bonafide_image_path,stage,shape,cosine_similarity,pearson_correlation,euclidean_distance,relative_l2_distance,mean_absolute_difference,max_absolute_difference,channel_diff_top1_share,channel_diff_top5_share,channel_diff_top10_share,channel_diff_top32_share,channel_diff_effective_channels,channel_diff_effective_fraction
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,maxpool,"(1, 64, 64, 103)",0.9942660331726074,0.9878702759742737,45.163963317871094,0.10708966851234436,0.01079258881509304,3.588623523712158,0.042597122490406036,0.1836441308259964,0.3350337743759155,0.8163641095161438,41.50225830078125,0.648472785949707
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer1.0,"(1, 64, 64, 103)",0.9914673566818237,0.9832922220230103,56.18587112426758,0.13063442707061768,0.01916511356830597,3.54471492767334,0.03637237474322319,0.15835244953632355,0.28085994720458984,0.6865375638008118,52.40299606323242,0.8187968134880066
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer1.1,"(1, 64, 64, 103)",0.9878765344619751,0.9779698848724365,77.08687591552734,0.15571443736553192,0.033822380006313324,4.785383224487305,0.031568627804517746,0.13934384286403656,0.25787869095802307,0.6505593061447144,55.88307189941406,0.8731729984283447
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer2.0,"(1, 128, 32, 52)",0.9863564968109131,0.9807659983634949,25.807310104370117,0.16519175469875336,0.01654784381389618,2.2388596534729004,0.022157631814479828,0.08569826930761337,0.15320143103599548,0.3961004912853241,107.55195617675781,0.8402496576309204
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer2.1,"(1, 128, 32, 52)",0.9838706851005554,0.9779417514801025,27.49656867980957,0.1796492040157318,0.01867329515516758,2.248713254928589,0.015672091394662857,0.07486651837825775,0.13790453970432281,0.3649809956550598,114.24559783935547,0.8925437331199646
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer3.0,"(1, 256, 16, 26)",0.9867054224014282,0.981593668460846,12.03490924835205,0.16340653598308563,0.012245657853782177,1.2575867176055908,0.00860629417002201,0.04085499048233032,0.07708067446947098,0.21681150794029236,213.27145385742188,0.8330916166305542
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer3.1,"(1, 256, 16, 26)",0.9862611889839172,0.9813690185546875,12.350634574890137,0.1661384105682373,0.012895273044705391,1.1548889875411987,0.009404820390045643,0.044008769094944,0.08331689983606339,0.23089174926280975,207.59730529785156,0.8109269738197327
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer4.0,"(1, 512, 8, 13)",0.9791404008865356,0.9765056371688843,7.983521938323975,0.20426388084888458,0.009308330714702606,0.7396225929260254,0.009030933491885662,0.041558749973773956,0.07643203437328339,0.1986697018146515,294.6581726074219,0.5755042433738708
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,layer4.1,"(1, 512, 8, 13)",0.9648237228393555,0.9542210698127747,72.54192352294922,0.26544660329818726,0.12373370677232742,6.212481498718262,0.008838045410811901,0.03811521455645561,0.06745915114879608,0.1707778126001358,351.8827209472656,0.6872709393501282
arabic-003_03::digital_2::huawei,arabic-003_03,digital_2,huawei,dob|doe|face|name,train/attack/digital_2/huawei/arabic-003_03.jpg,train/bonafide/huawei/arabic-003_03.jpg,avgpool,"(1, 512, 1, 1)",0.9902666807174683,0.9800815582275391,2.5178794860839844,0.1395236998796463,0.07832349091768265,0.5535308122634888,0.013803200796246529,0.05731838196516037,0.09764574468135834,0.23886199295520782,253.66127014160156,0.49543216824531555
arabic-003_03::digital_1::iphone15pro,arabic-003_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/arabic-003_03.jpg,train/bonafide/iphone15pro/arabic-003_03.jpg,stem_relu,"(1, 64, 128, 209)",0.9869755506515503,0.9765514135360718,90.00389862060547,0.161418154835701,0.011745980940759182,3.805638313293457,0.03519301116466522,0.1631661057472229,0.3108993172645569,0.8173601627349854,42.05913162231445,0.6571739315986633
arabic-003_03::digital_1::iphone15pro,arabic-003_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/arabic-003_03.jpg,train/bonafide/iphone15pro/arabic-003_03.jpg,maxpool,"(1, 64, 64, 105)",0.9946044087409973,0.9880221486091614,46.88323211669922,0.10397030413150787,0.013302639126777649,2.9256739616394043,0.04349244385957718,0.17828555405139923,0.33065518736839294,0.8255621790885925,41.337303161621094,0.6458953619003296
arabic-003_03::digital_1::iphone15pro,arabic-003_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/arabic-003_03.jpg,train/bonafide/iphone15pro/arabic-003_03.jpg,layer1.0,"(1, 64, 64, 105)",0.9911785125732422,0.9826446175575256,59.363670349121094,0.13284116983413696,0.022442998364567757,3.5252699851989746,0.035740721970796585,0.1591636687517166,0.28332677483558655,0.6944676041603088,51.53053665161133,0.805164635181427
arabic-003_03::digital_1::iphone15pro,arabic-003_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/arabic-003_03.jpg,train/bonafide/iphone15pro/arabic-003_03.jpg,layer1.1,"(1, 64, 64, 105)",0.9858056306838989,0.9742350578308105,85.57817840576172,0.16849176585674286,0.03887784853577614,4.233273506164551,0.028474994003772736,0.13738735020160675,0.25230276584625244,0.6443982720375061,56.456756591796875,0.8821368217468262
arabic-003_03::digital_1::iphone15pro,arabic-003_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/arabic-003_03.jpg,train/bonafide/iphone15pro/arabic-003_03.jpg,layer2.0,"(1, 128, 32, 53)",0.9812662601470947,0.973665177822113,30.76410484313965,0.19356663525104523,0.018870914354920387,1.9594589471817017,0.015732672065496445,0.07497228682041168,0.14223195612430573,0.381918340921402,110.61739349365234,0.8641983866691589
arabic-003_03::digital_1::iphone15pro,arabic-003_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/arabic-003_03.jpg,train/bonafide/iphone15pro/arabic-003_03.jpg,layer2.1,"(1, 128, 32, 53)",0.9787156581878662,0.9710263013839722,32.86970901489258,0.20632202923297882,0.02077844925224781,2.3761796951293945,0.014550251886248589,0.06596396118402481,0.12395613640546799,0.3470832407474518,117.32234191894531,0.9165807962417603
arabic-003_03::digital_1::iphone15pro,arabic-003_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/arabic-003_03.jpg,train/bonafide/iphone15pro/arabic-003_03.jpg,layer3.0,"(1, 256, 16, 27)",0.9806872010231018,0.9733386635780334,14.854039192199707,0.19672748446464539,0.01330859400331974,1.8312052488327026,0.009896774776279926,0.04457702487707138,0.08181191980838776,0.223899707198143,212.7259979248047,0.8309609293937683
