file_stem,variant,altered_fields_unique,capture_pair_count,hardware_count,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence,top_k_feature_overlap,top1_same_numeric
french-097_03,digital_2,alternative|dob|doe|face,3,3,0.9643839001655579,0.9925565322240194,0.028172632058461506,0.2670074502627055,0.1220850224296252,0.1449224278330803,0.9166666666666666,1.0
french-100_03,digital_1,alternative|dob|doe|face,3,3,0.955492377281189,0.9910473227500916,0.03555494546890259,0.2975062131881714,0.1359062741200129,0.16159993906815848,0.8958333333333334,1.0
french-100_03,digital_2,alternative|dob|doe|face,3,3,0.9468057751655579,0.9869649807612101,0.04015920559565226,0.32606184482574463,0.16288387775421143,0.1631779670715332,0.8854166666666666,1.0
french-118_03,digital_1,alternative|dob|doe|face,3,3,0.9645063877105713,0.9923302332560221,0.027823845545450848,0.26697809000809986,0.12684422979752222,0.14013386021057764,0.8958333333333334,0.6666666666666666
french-118_03,digital_2,alternative|dob|doe|face,3,3,0.9786559144655863,0.9953810771306356,0.016725162665049236,0.19857111324866614,0.09242426976561546,0.10614684348305066,0.9166666666666666,0.6666666666666666
french-135_03,digital_1,alternative|dob|doe|face,3,3,0.9803372621536255,0.9961097836494446,0.015772521495819092,0.19961184759934744,0.09191787242889404,0.10769397517045338,0.90625,1.0
french-135_03,digital_2,alternative|dob|doe|face,3,3,0.9806715051333109,0.9960721333821615,0.015400628248850504,0.19491987923781076,0.089170607427756,0.10574927181005478,0.8958333333333334,1.0
french-NF-1020,digital_1,alternative|dob|doe|face,3,3,0.9666854540506998,0.9932384490966797,0.026552995045979817,0.25743188460667926,0.11761211355527242,0.13981977105140686,0.9270833333333334,1.0
french-NF-1020,digital_2,alternative|dob|doe|face,3,3,0.9683720866839091,0.9929877519607544,0.024615665276845295,0.24822046359380087,0.1180441031853358,0.13017636040846506,0.9166666666666666,1.0
french-NF-1056,digital_1,alternative|dob|doe|face,3,3,0.9569277366002401,0.9894237518310547,0.032496015230814614,0.29346035917599994,0.14642863969008127,0.14703171948591867,0.8645833333333334,1.0
french-NF-1056,digital_2,alternative|dob|doe|face,3,3,0.9493525226910909,0.9867877960205078,0.03743527332941691,0.31735220551490784,0.16150244573752084,0.155849759777387,0.8541666666666666,1.0
french-NF-1063,digital_1,alternative|dob|doe|face,3,3,0.9670188824335734,0.992672324180603,0.02565344174702962,0.25657129287719727,0.12098189443349838,0.13558939844369888,0.875,1.0
french-NF-1063,digital_2,alternative|dob|doe|face,3,3,0.965314785639445,0.9915702740351359,0.026255488395690918,0.26346513628959656,0.12986094256242117,0.13360419372717539,0.875,1.0
french-NF-1095,digital_1,dob|doe|face|name,3,3,0.9539561072985331,0.9906161427497864,0.03666003545125326,0.3029375374317169,0.1376927768190702,0.16524476061264673,0.875,1.0
french-NF-1095,digital_2,dob|doe|face|name,3,3,0.9453500906626383,0.9884488979975382,0.0430988073348999,0.33094064394632977,0.15392290552457175,0.17701773842175803,0.84375,1.0
french-NF-1110,digital_1,dob|doe|face|name,3,3,0.950559675693512,0.990613599618276,0.040053923924764,0.31375670433044434,0.136663186053435,0.17709351827700934,0.90625,1.0
french-NF-1110,digital_2,dob|doe|face|name,3,3,0.9594091971715292,0.9911973277727762,0.031788130601247154,0.2826421409845352,0.13218839218219122,0.150453748802344,0.8854166666666666,1.0
french-NM-1070,digital_1,alternative|dob|doe|face,3,3,0.9693499008814493,0.9943944414456686,0.025044540564219158,0.24850845833619437,0.10896828770637512,0.13954017062981924,0.875,1.0
french-NM-1070,digital_2,alternative|dob|doe|face,3,3,0.9630881945292155,0.9926943977673849,0.029606203238169353,0.26706527173519135,0.11833523958921432,0.14873003214597702,0.875,1.0
french-NM-1104,digital_1,dob|doe|face|name,3,3,0.9635387460390726,0.9923594196637472,0.02882067362467448,0.2701556086540222,0.12505071610212326,0.14510489255189896,0.8854166666666666,1.0
french-NM-1104,digital_2,dob|doe|face|name,3,3,0.9538639783859253,0.9905875325202942,0.036723554134368896,0.30462486545244855,0.13839047650496164,0.16623438894748688,0.84375,1.0
indian-012_03,digital_1,dob|doe|face|name,3,3,0.9803111553192139,0.9961550633112589,0.015843907992045086,0.1971320460240046,0.08899883429209392,0.1081332117319107,0.9375,1.0
indian-012_03,digital_2,dob|doe|face|name,3,3,0.9291689395904541,0.9825246135393778,0.053355673948923744,0.3768301506837209,0.1891532838344574,0.18767686684926352,0.8125,0.6666666666666666
indian-037_03,digital_1,dob|doe|face|name,3,3,0.96160755554835,0.9913232525189718,0.029715696970621746,0.2789386808872223,0.13292104254166284,0.14601763834555945,0.9166666666666666,1.0
indian-037_03,digital_2,dob|doe|face|name,3,3,0.9642047882080078,0.9909811615943909,0.026776373386383057,0.26785550514856976,0.13463214288155237,0.13322336226701736,0.90625,1.0
indian-038_03,digital_1,dob|doe|face|name,3,3,0.9424007336298624,0.9824374119440714,0.040036678314208984,0.34044673045476276,0.18893988927205405,0.15150684118270874,0.8020833333333334,1.0
indian-038_03,digital_2,dob|doe|face|name,3,3,0.9158175388971964,0.9727592070897421,0.05694166819254557,0.39842121799786884,0.22405907015005747,0.17436214784781137,0.7604166666666666,0.6666666666666666
indian-094_03,digital_1,dob|doe|face|name,3,3,0.953972339630127,0.9893927971522013,0.03542045752207438,0.2986537019411723,0.14576751987139383,0.15288618206977844,0.8541666666666666,0.6666666666666666
